poliza_id,edad_conductor,sexo,estado_civil,nivel_estudios,ocupacion,zona_residencia,region,antiguedad_cliente_anios,ingreso_mensual_mxn,score_crediticio,prima_mensual_mxn,suma_asegurada_mxn,deducible_pct,historial_siniestros_3_anios,km_anuales,edad_vehiculo_anios,tipo_vehiculo,uso_vehiculo,segmento_marca,metodo_pago,canal_venta,tiene_gps,asistencia_vial,mantenimiento_al_dia,dias_hasta_renovacion,puntaje_riesgo_zona,numero_siniestros_12m,costo_esperado_anual_mxn,riesgo_alto,clase_costo,km_por_anio_vehiculo,log_ingreso,ratio_prima_ingreso,siniestros_x_suma,siniestros_x_prima,grupo_edad
POL-00405,34,Masculino,Casado,Licenciatura,Desconocido,Suburbana,Bajio,2.0,31793.0,651.0,350.0,245464.0,10,1,17909.0,5.1,Pickup,Particular,Economico,Mensual,Online,Si,No,Si,284,39.8,0,4457,0,Bajo,2935.9016393442625,10.367032871720816,0.011008366358432409,0.0,0.0,Adulto_joven
POL-00406,48,Femenino,Soltero,Posgrado,Empleado,Urbana,Bajio,0.7,20684.0,672.0,1000.0,333928.0,15,3,14055.0,9.5,Sedan,Particular,Medio,Mensual,Banco,No,Si,Si,5,58.6,0,6121,0,Medio,1338.5714285714287,9.937164078895512,0.048344210780759005,0.0,0.0,Adulto
POL-00407,26,Femenino,Casado,Secundaria,Empleado,Urbana,Norte,1.9,7681.0,694.0,784.0,682843.0,5,1,22617.0,5.8,Sedan,Trabajo,Premium,Trimestral,Agente,Si,Si,Si,243,78.6,0,11703,1,Alto,3326.029411764706,8.94663520890585,0.10205675605311117,0.0,0.0,Adulto_joven
POL-00408,38,Femenino,Casado,Secundaria,Estudiante,Urbana,Sur,8.2,12939.0,525.0,350.0,181396.0,5,1,13899.0,11.3,Sedan,Particular,Economico,Trimestral,Online,No,Si,No,340,66.8,0,6122,0,Medio,1130.0,9.468078568054892,0.02704791344667697,0.0,0.0,Adulto_joven
POL-00409,42,Masculino,Soltero,Posgrado,Profesor,Rural,Centro,1.8,36022.0,678.0,350.0,251449.0,10,1,21303.0,7.6,SUV,Particular,Economico,Mensual,Online,No,No,Si,158,48.3,0,6596,0,Medio,2477.093023255814,10.491912902324515,0.009716014768342447,0.0,0.0,Adulto
POL-00410,47,Masculino,Casado,Preparatoria,Empleado,Suburbana,Norte,12.1,6063.58,595.0,642.0,180637.0,15,0,13662.0,3.3,Sedan,Particular,Economico,Mensual,Banco,Si,Si,Si,122,49.6,0,3608,0,Bajo,3177.2093023255816,8.710220569186374,0.10586058721296446,0.0,0.0,Adulto
POL-00411,49,Masculino,Viudo,Secundaria,Empleado,Suburbana,Bajio,11.7,42272.0,587.0,593.0,171373.0,10,1,10220.0,10.4,Sedan,Particular,Economico,Mensual,Online,No,No,No,359,40.3,0,4098,0,Bajo,896.4912280701755,10.651903863363215,0.014027866486882881,0.0,0.0,Adulto
POL-00412,25,Femenino,Casado,Preparatoria,Empleado,Urbana,Norte,0.6,29304.0,781.0,570.0,201313.0,10,2,17510.0,6.4,SUV,Particular,Economico,Mensual,Online,No,No,Si,187,70.4,1,7765,0,Medio,2366.2162162162163,10.28551342891053,0.01945060569868623,201313.0,570.0,Adulto_joven
POL-00413,20,Masculino,Casado,Preparatoria,Independiente,Urbana,Occidente,0.8,45374.0,634.0,1853.0,269042.0,10,2,9424.0,5.0,Deportivo,Particular,Economico,Mensual,Agente,No,Si,Si,13,75.0,0,6243,0,Medio,1570.6666666666667,10.722716571567151,0.040837465564738294,0.0,0.0,Joven
POL-00414,57,Femenino,Soltero,Licenciatura,Estudiante,Suburbana,Occidente,7.9,19724.0,575.0,733.0,658328.0,3,1,18446.0,8.9,Compacto,Particular,Premium,Trimestral,Online,No,Si,Si,69,52.5,0,10968,0,Medio,1863.232323232323,9.889642145714076,0.03716096324461343,0.0,0.0,Adulto
POL-00415,44,Masculino,Casado,Licenciatura,Empleado,Suburbana,Occidente,2.0,7080.0,623.0,350.0,165516.0,5,0,8932.0,5.4,Sedan,Particular,Economico,Anual,Agente,No,Si,Si,138,53.9,0,4757,0,Bajo,1395.625,8.865170419651774,0.04942804688603305,0.0,0.0,Adulto
POL-00416,30,Masculino,Soltero,Posgrado,Profesor,Urbana,Bajio,0.0,27875.0,651.0,1543.0,515443.0,3,0,13745.0,8.0,Deportivo,Particular,Medio,Mensual,Agente,Si,No,Si,357,55.1,0,11565,1,Alto,1527.2222222222222,10.23552138255841,0.055352274357870566,0.0,0.0,Adulto_joven
POL-00417,60,Masculino,Casado,Preparatoria,Profesor,Suburbana,Centro,1.3,44350.0,758.0,350.0,231125.0,5,0,7625.0,2.4,Pickup,Trabajo,Economico,Mensual,Agente,No,No,Si,324,55.7,0,2973,0,Bajo,2242.6470588235293,10.699890535397843,0.007891592072332079,0.0,0.0,Mayor
POL-00418,42,Masculino,Divorciado,Preparatoria,Empresario,Urbana,Occidente,3.6,21511.5,598.0,493.0,217608.0,5,0,31033.0,5.5,SUV,Particular,Economico,Mensual,Broker,No,No,Si,78,75.8,0,5197,0,Medio,4774.307692307692,9.976389440519794,0.02291690877396862,0.0,0.0,Adulto
POL-00419,55,Masculino,Casado,Preparatoria,Estudiante,Urbana,Bajio,6.4,15280.0,690.0,1055.0,989043.0,10,0,6403.0,3.4,SUV,Trabajo,Premium,Mensual,Agente,Si,Si,No,293,68.2,0,15802,1,Alto,1455.2272727272725,9.634365505605258,0.06903998429422158,0.0,0.0,Adulto
POL-00420,41,Femenino,Soltero,Preparatoria,Empleado,Urbana,Occidente,0.6,23075.0,752.0,420.0,216312.0,5,0,15554.0,16.0,SUV,Particular,Economico,Trimestral,Banco,No,Si,Si,317,50.6,1,8127,0,Medio,914.9411764705883,10.04654839537678,0.018200728029121163,216312.0,420.0,Adulto
POL-00421,67,Masculino,Soltero,Secundaria,Independiente,Urbana,Centro,0.5,16412.0,612.0,1245.0,891565.0,10,1,21788.0,10.9,Sedan,Particular,Premium,Anual,Broker,No,Si,Si,79,78.1,0,17479,1,Alto,1830.9243697478992,9.705828982731935,0.0758545055748492,0.0,0.0,Mayor
POL-00422,63,Femenino,Casado,Posgrado,Empleado,Urbana,Occidente,10.2,14019.0,690.0,350.0,226726.0,3,0,21200.0,6.0,SUV,Particular,Economico,Mensual,Broker,Si,Si,Si,145,57.4,0,3176,0,Bajo,3028.5714285714284,9.54824016058858,0.024964336661911554,0.0,0.0,Mayor
POL-00423,37,Masculino,Casado,Licenciatura,Desconocido,Urbana,Norte,5.6,37207.0,651.0,613.0,511991.0,10,1,20182.0,10.3,SUV,Particular,Medio,Mensual,Broker,No,Si,Si,224,68.1,0,10433,0,Medio,1786.017699115044,10.524279070903933,0.016474951623306817,0.0,0.0,Adulto_joven
POL-00424,53,Femenino,Casado,Preparatoria,Independiente,Urbana,Centro,3.6,11386.0,833.0,620.0,904505.0,5,1,13755.0,3.5,SUV,Particular,Premium,Trimestral,Broker,No,No,Si,226,72.6,0,15466,1,Alto,3056.6666666666665,9.340227632810604,0.054448054799332575,0.0,0.0,Adulto
POL-00425,48,Femenino,Casado,Licenciatura,Estudiante,Suburbana,Bajio,5.9,53824.0,720.0,496.0,159774.0,10,1,22931.0,4.0,Compacto,Trabajo,Economico,Mensual,Agente,Si,No,Si,179,58.6,0,4119,0,Bajo,4586.2,10.893493322232564,0.009215048769159313,0.0,0.0,Adulto
POL-00426,58,Femenino,Casado,Preparatoria,Profesor,Urbana,Occidente,2.2,11987.0,636.0,1336.0,271902.0,5,0,20524.0,1.2,SUV,Taxi/Plataforma,Economico,Mensual,Agente,No,No,No,23,50.6,0,3934,0,Bajo,9329.090909090908,9.391661428436555,0.11144477811144478,0.0,0.0,Adulto
POL-00427,27,Femenino,Soltero,Licenciatura,Otro,Urbana,Bajio,5.7,9693.0,592.0,450.0,494276.0,5,0,16668.0,7.8,Pickup,Particular,Medio,Mensual,Online,No,Si,Si,98,65.9,0,8191,0,Medio,1894.090909090909,9.17926241640532,0.04642046626779451,0.0,0.0,Adulto_joven
POL-00428,49,Femenino,Soltero,Licenciatura,Estudiante,Urbana,Sur,1.9,23845.0,641.0,350.0,242806.0,5,0,16823.0,1.1,SUV,Trabajo,Economico,Mensual,Online,Si,Si,Si,269,65.4,0,2197,0,Bajo,8010.952380952381,10.079371767366077,0.014677514048477731,0.0,0.0,Adulto
POL-00429,54,Masculino,Soltero,Preparatoria,Desconocido,Urbana,Occidente,1.1,41674.0,625.0,2105.0,760685.0,5,0,13828.0,3.7,Deportivo,Particular,Medio,Mensual,Agente,Si,Si,Si,93,76.5,0,10715,0,Medio,2942.127659574468,10.637656707618994,0.05050989802039592,0.0,0.0,Adulto
POL-00430,18,Femenino,Soltero,Posgrado,Empleado,Suburbana,Centro,5.2,19873.0,796.0,1257.0,211938.0,3,0,10497.0,2.3,SUV,Taxi/Plataforma,Economico,Anual,Online,No,Si,Si,279,53.7,0,4255,0,Bajo,3180.909090909091,9.897167623791308,0.06324846533158901,0.0,0.0,Joven
POL-00431,25,Femenino,Casado,Licenciatura,Empleado,Urbana,Norte,2.2,9611.0,558.0,517.0,135782.0,5,0,22304.0,9.4,Compacto,Particular,Economico,Mensual,Online,No,No,No,268,76.6,0,2476,0,Bajo,2144.6153846153848,9.17076759685636,0.05378693300041615,0.0,0.0,Adulto_joven
POL-00432,18,Masculino,Casado,Preparatoria,Empleado,Suburbana,Centro,15.9,34918.0,660.0,350.0,141075.0,5,1,22717.0,15.1,Compacto,Trabajo,Economico,Mensual,Banco,Si,Si,Si,146,54.3,0,2123,0,Bajo,1410.9937888198756,10.460786372659188,0.010023196540565308,0.0,0.0,Joven
POL-00433,36,Femenino,Casado,Licenciatura,Independiente,Suburbana,Bajio,1.7,55600.0,649.0,770.0,1082848.0,10,0,10637.0,8.5,Pickup,Particular,Premium,Trimestral,Online,Si,No,Si,284,49.4,0,15824,1,Alto,1119.6842105263158,10.925956465688445,0.01384867178647866,0.0,0.0,Adulto_joven
POL-00434,49,Masculino,Soltero,Secundaria,Otro,Urbana,Centro,10.2,15419.0,641.0,551.0,289210.0,10,0,14654.0,7.7,Pickup,Trabajo,Economico,Mensual,Online,No,No,No,21,66.6,1,9919,0,Medio,1684.3678160919542,9.64342064711732,0.035732814526588844,289210.0,551.0,Adulto
POL-00435,60,Masculino,Casado,Preparatoria,Empleado,Urbana,Norte,10.8,16909.0,642.0,350.0,169005.0,10,0,14711.0,6.1,Sedan,Particular,Economico,Mensual,Agente,No,Si,No,1,77.2,0,3347,0,Bajo,2071.9718309859154,9.735660441892627,0.02069781194559432,0.0,0.0,Mayor
POL-00436,41,Masculino,Soltero,Preparatoria,Estudiante,Urbana,Occidente,1.1,29214.0,641.0,1726.0,434219.0,5,1,15320.0,5.8,Deportivo,Particular,Medio,Mensual,Online,Si,No,Si,102,54.6,0,7075,0,Medio,2252.9411764705883,10.282437554988537,0.05907924011637857,0.0,0.0,Adulto
POL-00437,61,Masculino,Soltero,Preparatoria,Independiente,Urbana,Centro,6.4,53682.0,715.0,350.0,175608.0,5,0,15854.0,3.1,Sedan,Particular,Economico,Mensual,Broker,No,No,No,35,72.2,0,5345,0,Medio,3866.829268292683,10.890851656820173,0.006519754857217368,0.0,0.0,Mayor
POL-00438,22,Femenino,Casado,Licenciatura,Empleado,Suburbana,Centro,2.3,21511.5,696.0,350.0,199240.0,10,0,20708.0,1.8,SUV,Trabajo,Economico,Trimestral,Agente,No,Si,Si,293,45.0,0,3602,0,Bajo,7395.714285714286,9.976389440519794,0.016269610691458453,0.0,0.0,Joven
POL-00439,18,Masculino,Soltero,Preparatoria,Profesor,Suburbana,Occidente,10.0,10572.0,681.0,399.0,169641.0,5,0,11390.0,5.7,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,273,43.3,0,3560,0,Bajo,1700.0,9.266058860732526,0.03773763359500615,0.0,0.0,Joven
POL-00440,39,Femenino,Casado,Licenciatura,Empleado,Urbana,Centro,2.4,31135.0,422.0,350.0,352459.0,5,0,10845.0,6.5,SUV,Particular,Medio,Anual,Online,Si,Si,Si,50,73.2,0,7795,0,Medio,1446.0,10.346119984985732,0.011241007194244604,0.0,0.0,Adulto_joven
POL-00441,45,Femenino,Soltero,Licenciatura,Empleado,Urbana,Centro,5.5,34142.0,672.0,568.0,329745.0,10,0,22301.0,6.5,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,142,57.9,0,4042,0,Bajo,2973.4666666666667,10.43831286595,0.016635913657265033,0.0,0.0,Adulto
POL-00442,40,Masculino,Divorciado,Preparatoria,Empleado,Urbana,Norte,2.5,22074.0,526.0,512.0,191794.0,3,1,12955.0,7.0,Compacto,Trabajo,Economico,Mensual,Agente,No,Si,Si,16,68.0,0,4248,0,Bajo,1619.375,10.00220102547216,0.02319365798414496,0.0,0.0,Adulto
POL-00443,18,Femenino,Casado,Licenciatura,Independiente,Suburbana,Sur,1.0,16185.0,698.0,350.0,207278.0,5,1,8553.0,8.1,SUV,Particular,Economico,Mensual,Agente,Si,Si,Si,76,46.1,0,4618,0,Bajo,939.8901098901099,9.691901950055648,0.021623625355245275,0.0,0.0,Joven
POL-00444,39,Masculino,Soltero,Preparatoria,Empleado,Urbana,Occidente,0.9,38014.0,761.0,1656.0,682408.0,10,0,12832.0,5.5,Deportivo,Particular,Medio,Mensual,Agente,No,Si,Si,277,46.1,0,10350,0,Medio,1974.1538461538462,10.545736097662537,0.04356175194002367,0.0,0.0,Adulto_joven
POL-00445,23,Masculino,Casado,Preparatoria,Independiente,Urbana,Norte,2.2,29414.0,581.0,681.0,389514.0,10,2,13685.0,2.9,SUV,Trabajo,Medio,Mensual,Agente,Si,No,Si,122,68.8,0,6409,0,Medio,3508.974358974359,10.289260027298557,0.023151453340132584,0.0,0.0,Joven
POL-00446,49,Masculino,Casado,Preparatoria,Empleado,Urbana,Occidente,5.6,14417.0,630.0,350.0,157159.0,10,0,24052.0,6.9,Sedan,Particular,Economico,Mensual,Banco,No,Si,Si,345,66.0,0,500,0,Bajo,3044.5569620253164,9.576232704964523,0.024275211541129143,0.0,0.0,Adulto
POL-00447,45,Masculino,Divorciado,Preparatoria,Empleado,Suburbana,Norte,3.7,22602.0,605.0,350.0,191339.0,5,0,20587.0,7.8,Sedan,Particular,Economico,Mensual,Online,No,Si,No,173,34.7,0,1729,0,Bajo,2339.431818181818,10.025837919813588,0.01548467017652524,0.0,0.0,Adulto
POL-00448,28,Femenino,Soltero,Secundaria,Desconocido,Suburbana,Bajio,4.7,10460.0,743.0,621.0,231860.0,10,0,21811.0,4.4,Pickup,Particular,Economico,Anual,Agente,No,Si,Si,131,44.4,0,5409,0,Medio,4039.074074074074,9.25540933534376,0.05936334958416977,0.0,0.0,Adulto_joven
POL-00449,33,Femenino,Divorciado,Licenciatura,Otro,Urbana,Centro,1.3,32082.0,657.0,749.0,312145.0,10,2,20010.0,7.8,Sedan,Trabajo,Medio,Mensual,Agente,Si,Si,Si,262,50.5,0,5416,0,Medio,2273.863636363636,10.37608157381756,0.02334569709815167,0.0,0.0,Adulto_joven
POL-00450,26,Masculino,Divorciado,Preparatoria,Profesor,Urbana,Occidente,2.6,19045.0,780.0,648.0,826752.0,10,0,20704.0,5.7,SUV,Particular,Premium,Mensual,Agente,No,No,Si,270,70.9,0,14896,1,Alto,3090.1492537313434,9.854612384753992,0.0340228919458154,0.0,0.0,Adulto_joven
POL-00451,39,Femenino,Divorciado,Preparatoria,Empleado,Rural,Bajio,0.2,17312.0,681.0,741.0,163284.0,10,1,11716.0,2.6,Sedan,Particular,Economico,Mensual,Broker,Si,No,Si,207,53.1,0,1648,0,Bajo,3254.4444444444443,9.759212943379076,0.04280020793623289,0.0,0.0,Adulto_joven
POL-00452,52,Masculino,Casado,Posgrado,Empleado,Urbana,Sur,6.8,21606.0,668.0,350.0,185224.0,5,1,14408.0,18.0,SUV,Trabajo,Economico,Mensual,Agente,No,No,Si,295,71.8,0,3616,0,Bajo,758.3157894736842,9.98077261524567,0.016198454204655897,0.0,0.0,Adulto
POL-00453,27,Masculino,Casado,Licenciatura,Empleado,Suburbana,Centro,18.4,22493.0,655.0,350.0,241510.0,3,1,10055.0,4.3,Pickup,Particular,Economico,Anual,Broker,No,No,No,225,57.9,0,5375,0,Medio,1897.169811320755,10.021003885963967,0.0155597048101716,0.0,0.0,Adulto_joven
POL-00454,47,Masculino,Casado,Licenciatura,Empleado,Urbana,Norte,2.1,35990.0,711.0,525.0,252591.0,10,0,14342.0,2.7,SUV,Trabajo,Economico,Trimestral,Agente,Si,No,Si,188,60.9,0,5571,0,Medio,3876.2162162162163,10.491024186183038,0.01458698007835292,0.0,0.0,Adulto
POL-00455,33,Femenino,Casado,Secundaria,Empleado,Suburbana,Sur,0.0,30452.0,520.0,394.0,161542.0,10,0,19263.0,3.4,Sedan,Particular,Economico,Mensual,Banco,Si,No,No,357,54.4,0,1911,0,Bajo,4377.954545454545,10.32393979045254,0.01293796998653663,0.0,0.0,Adulto_joven
POL-00456,30,Femenino,Casado,Licenciatura,Profesor,Urbana,Centro,0.7,20187.0,656.0,603.0,662121.0,5,0,16240.0,0.9,Sedan,Particular,Premium,Anual,Agente,No,No,Si,143,64.9,0,9634,0,Medio,8547.368421052632,9.912843647460154,0.029869229245096097,0.0,0.0,Adulto_joven
POL-00457,39,Femenino,Casado,Licenciatura,Profesor,Rural,Sur,4.2,33484.0,645.0,534.0,269552.0,10,0,22713.0,4.5,SUV,Particular,Economico,Anual,Agente,No,Si,No,353,43.5,0,1364,0,Bajo,4129.636363636364,10.41885285634415,0.01594743915185904,0.0,0.0,Adulto_joven
POL-00458,27,Femenino,Casado,Licenciatura,Empleado,Suburbana,Sur,3.8,27425.0,704.0,725.0,316572.0,5,2,9222.0,11.2,Sedan,Particular,Medio,Trimestral,Agente,No,Si,Si,250,57.7,0,5810,0,Medio,755.9016393442623,10.219246747559799,0.026434769926347263,0.0,0.0,Adulto_joven
POL-00459,33,Masculino,Casado,Licenciatura,Empleado,Suburbana,Sur,6.2,21511.5,651.0,350.0,227337.0,5,0,18251.0,6.0,SUV,Particular,Economico,Anual,Online,Si,No,No,244,59.4,0,8649,0,Medio,2607.285714285714,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto_joven
POL-00460,24,Femenino,Casado,Preparatoria,Profesor,Suburbana,Centro,1.2,21511.5,572.0,350.0,402659.0,5,1,8634.0,3.2,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,17,46.9,0,7147,0,Medio,2055.714285714286,9.976389440519794,0.016269610691458453,0.0,0.0,Joven
POL-00461,66,Femenino,Soltero,Secundaria,Empresario,Suburbana,Sur,5.8,21511.5,651.0,1147.0,294842.0,3,0,16018.0,5.2,Sedan,Taxi/Plataforma,Medio,Mensual,Agente,Si,No,Si,202,38.7,1,5953,0,Medio,2583.548387096774,9.976389440519794,0.053317838466008134,294842.0,1147.0,Mayor
POL-00462,40,Femenino,Casado,Preparatoria,Estudiante,Urbana,Occidente,4.7,29048.0,569.0,682.0,199716.0,5,1,19572.0,1.2,SUV,Particular,Economico,Mensual,Banco,No,Si,Si,203,63.5,0,3399,0,Bajo,8896.363636363636,10.27673933827964,0.023477572377706632,0.0,0.0,Adulto
POL-00463,31,Masculino,Casado,Preparatoria,Empleado,Suburbana,Sur,1.6,17979.0,506.0,579.0,721552.0,10,0,14320.0,5.2,SUV,Trabajo,Premium,Mensual,Agente,No,No,Si,1,48.2,0,13175,1,Alto,2309.6774193548385,9.79701530802561,0.032202447163515016,0.0,0.0,Adulto_joven
POL-00464,43,Masculino,Casado,Licenciatura,Empleado,Rural,Centro,3.2,17749.0,705.0,372.0,188131.0,5,0,18531.0,4.4,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,53,44.3,0,2008,0,Bajo,3431.6666666666665,9.784140794903562,0.02095774647887324,0.0,0.0,Adulto
POL-00465,39,Femenino,Casado,Preparatoria,Empleado,Urbana,Centro,0.6,64966.0,693.0,624.0,438083.0,3,1,10221.0,9.1,SUV,Particular,Medio,Anual,Banco,Si,Si,Si,165,71.7,1,10093,0,Medio,1011.9801980198021,11.081634727650705,0.009604876321824926,438083.0,624.0,Adulto_joven
POL-00466,37,Femenino,Soltero,Posgrado,Empleado,Rural,Norte,2.4,36888.0,685.0,350.0,352458.0,15,0,6350.0,6.5,Sedan,Trabajo,Medio,Trimestral,Online,No,Si,No,352,26.7,0,9466,0,Medio,846.6666666666666,10.515668682606062,0.0094879232291469,0.0,0.0,Adulto_joven
POL-00467,48,Femenino,Divorciado,Posgrado,Estudiante,Suburbana,Centro,8.5,14479.0,748.0,350.0,215008.0,5,0,18564.0,2.8,SUV,Particular,Economico,Anual,Banco,Si,Si,Si,328,44.6,0,3939,0,Bajo,4885.263157894737,9.580523665939708,0.024171270718232045,0.0,0.0,Adulto
POL-00468,50,Femenino,Soltero,Preparatoria,Independiente,Urbana,Occidente,2.2,30116.0,600.0,498.0,310132.0,10,0,25092.0,8.9,Compacto,Trabajo,Medio,Mensual,Agente,No,No,Si,142,57.3,0,7521,0,Medio,2534.5454545454545,10.312845075359636,0.016535511505129993,0.0,0.0,Adulto
POL-00469,33,Masculino,Casado,Preparatoria,Empleado,Urbana,Bajio,7.3,23480.0,543.0,350.0,332023.0,15,0,10022.0,10.6,Sedan,Particular,Medio,Trimestral,Agente,No,No,Si,91,75.0,0,4794,0,Medio,863.9655172413793,10.063946862472948,0.014905668412759253,0.0,0.0,Adulto_joven
POL-00470,33,Masculino,Casado,Posgrado,Estudiante,Urbana,Norte,3.6,27287.0,645.0,727.0,819427.0,5,0,22222.0,6.7,SUV,Particular,Premium,Trimestral,Agente,Si,No,Si,7,63.3,0,15918,1,Alto,2885.974025974026,10.214202324098482,0.02664174728818528,0.0,0.0,Adulto_joven
POL-00471,36,Femenino,Casado,Posgrado,Empleado,Urbana,Bajio,0.9,23726.0,624.0,397.0,267934.0,10,0,15739.0,4.6,SUV,Particular,Medio,Trimestral,Broker,Si,Si,Si,251,60.9,0,5647,0,Medio,2810.5357142857147,10.074368919187528,0.016731993088043157,0.0,0.0,Adulto_joven
POL-00472,18,Femenino,Soltero,Preparatoria,Empresario,Urbana,Centro,3.5,42324.0,587.0,350.0,163182.0,15,0,8154.0,3.8,Sedan,Particular,Economico,Trimestral,Broker,Si,No,Si,99,69.3,0,3494,0,Bajo,1698.75,10.653133207001336,0.008269344359125812,0.0,0.0,Joven
POL-00473,20,No especificado,Casado,Preparatoria,Profesor,Urbana,Centro,2.8,26606.0,644.0,713.0,359924.0,10,1,9277.0,12.6,Pickup,Particular,Medio,Mensual,Broker,No,Si,Si,38,60.3,0,5336,0,Medio,682.1323529411765,10.188929618044561,0.0267974593152178,0.0,0.0,Joven
POL-00474,58,Femenino,Soltero,Preparatoria,Empleado,Urbana,Centro,2.0,21261.0,604.0,697.0,431261.0,5,1,15587.0,6.4,SUV,Particular,Medio,Mensual,Agente,No,Si,Si,135,64.9,0,7086,0,Medio,2106.3513513513512,9.964676720848551,0.032781488100837176,0.0,0.0,Adulto
POL-00475,61,Masculino,Soltero,Licenciatura,Desconocido,Urbana,Norte,0.5,39027.0,512.0,350.0,404588.0,5,0,13275.0,5.6,SUV,Particular,Medio,Anual,Banco,No,Si,Si,361,79.5,1,19945,1,Alto,2011.3636363636365,10.57203461622784,0.00896792046735677,404588.0,350.0,Mayor
POL-00476,37,Femenino,Soltero,Preparatoria,Otro,Rural,Bajio,2.2,25012.0,617.0,350.0,379854.0,5,0,8279.0,2.4,Pickup,Particular,Medio,Mensual,Agente,Si,No,No,49,56.3,0,5565,0,Medio,2435.0,10.127150968697189,0.013992723783632512,0.0,0.0,Adulto_joven
POL-00477,47,Femenino,Soltero,Licenciatura,Empleado,Urbana,Centro,0.3,23520.0,565.0,350.0,158691.0,10,0,6183.0,3.0,Compacto,Trabajo,Economico,Mensual,Agente,No,Si,Si,82,61.7,0,3139,0,Bajo,1545.75,10.065648918115544,0.014880319714297862,0.0,0.0,Adulto
POL-00478,44,Femenino,Viudo,Secundaria,Empleado,Urbana,Occidente,0.4,26148.0,667.0,1733.0,273124.0,10,0,10843.0,2.0,Deportivo,Trabajo,Economico,Mensual,Banco,No,Si,Si,253,63.5,0,3906,0,Bajo,3614.3333333333335,10.171566227844085,0.06627404489655436,0.0,0.0,Adulto
POL-00479,75,Masculino,Divorciado,Secundaria,Empleado,Urbana,Norte,2.2,20896.0,601.0,693.0,381143.0,10,2,16566.0,4.6,Pickup,Particular,Medio,Mensual,Agente,No,Si,Si,195,60.0,0,10429,0,Medio,2958.214285714286,9.947360886980098,0.03316265492654448,0.0,0.0,Mayor
POL-00480,55,Masculino,Casado,Preparatoria,Empleado,Urbana,Bajio,1.5,22112.0,733.0,350.0,507363.0,5,0,15465.0,3.8,Compacto,Particular,Premium,Trimestral,Agente,No,Si,Si,26,49.6,0,7144,0,Medio,3221.875,10.003920949857399,0.015827793605571384,0.0,0.0,Adulto
POL-00481,38,Femenino,Casado,Preparatoria,Empleado,Suburbana,Centro,10.4,15932.0,770.0,617.0,341428.0,5,1,12743.0,5.8,Sedan,Particular,Medio,Trimestral,Agente,Si,No,Si,76,58.3,0,6631,0,Medio,1873.9705882352941,9.67614770909051,0.03872465951170526,0.0,0.0,Adulto_joven
POL-00482,28,Femenino,Soltero,Preparatoria,Profesor,Suburbana,Centro,1.9,14555.0,701.0,898.0,961072.0,5,1,16610.0,9.9,SUV,Particular,Premium,Anual,Banco,No,No,Si,293,58.6,0,16782,1,Alto,1523.8532110091742,9.585758558732051,0.061692772739763674,0.0,0.0,Adulto_joven
POL-00483,19,Femenino,Casado,Preparatoria,Independiente,Suburbana,Centro,5.7,12703.0,534.0,573.0,605861.0,3,1,21220.0,7.9,Sedan,Particular,Premium,Mensual,Agente,No,No,No,254,46.5,1,14441,1,Alto,2384.2696629213483,9.449672183486918,0.045103904282115866,605861.0,573.0,Joven
POL-00484,43,Femenino,Casado,Preparatoria,Empleado,Urbana,Norte,3.0,10231.0,763.0,1616.0,761787.0,10,0,17668.0,8.8,Sedan,Taxi/Plataforma,Desconocido,Mensual,Agente,No,No,Si,20,58.5,0,12488,1,Alto,1802.8571428571427,9.23327534325868,0.15793588741204065,0.0,0.0,Adulto
POL-00485,30,Femenino,Divorciado,Secundaria,Profesor,Suburbana,Centro,4.9,13561.0,768.0,907.0,817135.0,5,0,14833.0,9.7,SUV,Particular,Premium,Anual,Broker,No,Si,Si,217,47.8,0,11716,1,Alto,1386.2616822429907,9.515027043243787,0.0668780415867866,0.0,0.0,Adulto_joven
POL-00486,22,Femenino,Casado,Preparatoria,Estudiante,Urbana,Bajio,1.2,19989.0,651.0,1099.0,902721.0,5,2,20604.0,3.2,Pickup,Particular,Premium,Anual,Agente,Si,No,No,44,65.7,0,19914,1,Alto,4905.714285714285,9.902987427494446,0.05497748874437219,0.0,0.0,Joven
POL-00487,32,Masculino,Casado,Posgrado,Desconocido,Urbana,Occidente,11.4,23284.0,749.0,649.0,396949.0,10,1,10221.0,4.2,SUV,Trabajo,Medio,Anual,Agente,No,Si,Si,181,55.9,0,7759,0,Medio,1965.576923076923,10.055564655416477,0.02787202061412927,0.0,0.0,Adulto_joven
POL-00488,26,Femenino,Soltero,Preparatoria,Independiente,Urbana,Occidente,3.0,18950.0,609.0,733.0,421891.0,3,1,14263.0,3.8,Pickup,Particular,Medio,Trimestral,Online,Si,No,Si,285,61.3,0,9015,0,Medio,2971.4583333333335,9.84961197956681,0.038678697694053084,0.0,0.0,Adulto_joven
POL-00489,62,Femenino,Viudo,Preparatoria,Independiente,Urbana,Occidente,7.1,6063.58,510.0,616.0,237179.0,15,1,14394.0,8.1,SUV,Trabajo,Economico,Mensual,Banco,No,Si,Si,350,73.1,0,5281,0,Medio,1581.7582417582419,8.710220569186374,0.10157339832271979,0.0,0.0,Mayor
